DATE,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,TMAX,TMIN
1977-08-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-08-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-08-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-09-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-10-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-11-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1977-12-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-01-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-02-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-03-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-04-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-21,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-22,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-23,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-24,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-25,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-26,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-27,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-28,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-29,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-30,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-05-31,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-01,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-02,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-03,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-04,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-05,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-06,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-07,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-08,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-09,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-10,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-11,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-12,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-13,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-14,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-15,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-16,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-17,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-18,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-19,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
1978-06-20,USC00305312,"MIDDLETOWN 2, NY US",41.43333,-74.41667,153.0,,
